Feature,Importance
customerID_3855-ONCAR,0.0001410011562283358
customerID_8433-WXGNA,0.00014085069448802114
customerID_6496-JDSSB,0.00014063836553045758
customerID_7743-EXURX,0.00014062797369263866
customerID_7854-FOKSF,0.00014053051267330887
customerID_2684-EIWEO,0.000140504368633032
customerID_0621-TWIEM,0.00014046156255808425
customerID_8035-PWSEV,0.0001402568625436695
customerID_5295-PCJOO,0.00014012040113369381
customerID_1028-FFNJK,0.0001397928928782954
customerID_2439-LYPMQ,0.00013949252481099873
customerID_5760-FXFVO,0.0001392820558019945
customerID_9136-ALYBR,0.00013922530867177259
customerID_2386-LAHRK,0.00013916543992586872
customerID_3744-ZRRDZ,0.0001391552845004451
customerID_9283-LZQOH,0.00013890006004978222
customerID_8695-ARGXZ,0.0001387818205311219
customerID_6502-HCJTI,0.00013851618929482164
customerID_7181-BQYBV,0.00013849515399486139
customerID_9741-YLNTD,0.00013837784431031293
customerID_3178-FESZO,0.00013819060674174504
customerID_2612-RANWT,0.00013818304728205392
customerID_0612-RTZZA,0.00013792341120124333
customerID_4228-ZGYUW,0.00013791101540501337
customerID_1583-IHQZE,0.00013789012030824272
customerID_5103-MHMHY,0.00013777421261480688
customerID_4480-QQRHC,0.00013756378828702498
customerID_5666-CYCYZ,0.0001374842793014312
customerID_4659-NZRUF,0.00013723679397777721
customerID_1769-GRUIK,0.00013713628137860528
customerID_7901-TBKJX,0.00013698042866794335
customerID_2718-GAXQD,0.0001367602155163526
customerID_5453-AXEPF,0.00013656155054563824
customerID_7801-KICAO,0.00013655922217672484
customerID_4154-AQUGT,0.00013638608148243848
customerID_5228-EXCET,0.00013634209183135737
customerID_8417-FMLZI,0.00013617379977221757
customerID_4013-TLDHQ,0.00013578328743880626
customerID_1013-QCWAM,0.00013577964399629947
customerID_8642-GVWRF,0.0001356605738560216
customerID_9903-LYSAB,0.0001355718047616176
customerID_8167-GJLRN,0.00013555169326854314
customerID_5027-QPKTE,0.00013550044136028836
customerID_9227-LUNBG,0.0001354951581927494
customerID_5095-AESKG,0.00013535421090254341
customerID_3799-ISUZQ,0.00013532768393652333
customerID_5673-FSSMF,0.00013513296489245204
customerID_3411-WLRSQ,0.00013507971036351318
customerID_0225-ZORZP,0.00013499495942487623
customerID_6834-NXDCA,0.00013489174701213246
customerID_4299-SIMNS,0.00013476399506556414
customerID_0196-JTUQI,0.00013476318929631092
customerID_0880-TKATG,0.00013472659846132292
customerID_5931-FLJJF,0.00013460670419331104
customerID_1251-STYSZ,0.0001344934255157762
customerID_1389-CXMLU,0.00013448872831753087
customerID_5480-TBGPH,0.0001344388240955231
customerID_8802-UNOJF,0.00013436026882216075
customerID_4829-AUOAX,0.00013426696191089712
customerID_4958-GZWIY,0.00013419076328760097
customerID_9214-EKVXR,0.00013409263438314057
customerID_7825-GKXMW,0.00013388445470410322
customerID_7142-HVGBG,0.00013387003030892406
customerID_8199-ZLLSA,0.00013385464986263688
customerID_2472-OVKUP,0.00013362396641062097
customerID_1086-LXKFY,0.00013348815403912712
customerID_4369-HTUIF,0.00013348689935756256
customerID_1271-SJBGZ,0.00013344010106188802
customerID_9821-POOTN,0.00013334701978678047
customerID_0947-MUGVO,0.0001332717575805424
customerID_9667-EQRXU,0.0001332558569017311
customerID_3420-ZDBMA,0.0001331234476438072
customerID_9430-FRQOC,0.00013303869937605675
customerID_6551-GNYDG,0.00013302844290113093
customerID_3755-JBMNH,0.00013298174582111348
customerID_4572-DVCGN,0.00013290200190410525
customerID_3002-WQZWT,0.00013278457739563217
customerID_4854-CIDCF,0.00013276304337913136
customerID_7479-NITWS,0.00013268498938126804
customerID_1471-GIQKQ,0.0001326009495841545
customerID_1612-EOHDH,0.0001324009610026743
customerID_9058-CBREO,0.00013223226967212432
customerID_5995-SNNEW,0.00013221443167839013
customerID_5669-SRAIP,0.00013220175036938471
customerID_9828-AOQLM,0.00013202457016252639
customerID_8861-HGGKB,0.00013194070148953824
customerID_4817-VYYWS,0.00013188288369233558
customerID_6127-ISGTU,0.00013164813380346424
customerID_5599-HVLTW,0.00013161734789838628
customerID_4822-YCXMX,0.00013159742164215439
customerID_4248-QPAVC,0.00013148704000238501
customerID_0067-DKWBL,0.00013146961000588903
customerID_4029-HPFVY,0.000131333746475268
customerID_4298-OYIFC,0.00013125304176136212
customerID_6413-XKKPU,0.00013123200641138602
customerID_5609-CEBID,0.00013101244686704522
customerID_4433-JCGCG,0.00013092210534213403
customerID_0576-WNXXC,0.00013063187280686707
customerID_3951-NJCVI,0.00013061484801930634
customerID_6543-CPZMK,0.0001305628153010562
customerID_5419-CONWX,0.00013053114715236394
customerID_0082-LDZUE,0.00013038409643647425
customerID_4351-QLCSU,0.00013033538953592446
customerID_6000-APYLU,0.00013031731481850546
customerID_7613-LLQFO,0.0001302011475158563
customerID_4818-QIUFN,0.0001301735547992088
customerID_2984-AFWNC,0.00013009776680317968
customerID_6319-IEJWJ,0.00013001513118054316
customerID_5858-EAFCZ,0.00012990645018707233
customerID_5889-JTMUL,0.00012988481197322036
customerID_1428-GTBJJ,0.0001298686140436261
customerID_4662-EKDPQ,0.00012984007790872075
customerID_1689-YQBYY,0.00012970924715253025
customerID_4910-AQFFX,0.00012968066725512034
customerID_2845-HSJCY,0.00012963141165173685
customerID_2026-TGDHM,0.00012960291987777295
customerID_3278-FSIXX,0.0001293844080442118
customerID_7590-VHVEG,0.00012938007666214683
customerID_2657-VPXTA,0.0001292976671677384
customerID_6688-UZPWD,0.00012926519896737867
customerID_0133-BMFZO,0.00012912261070983133
customerID_6032-IGALN,0.00012894010189848067
customerID_2607-FBDFF,0.00012888470128440705
customerID_4325-NFSKC,0.00012881926563524689
customerID_3956-MGXOG,0.00012878670454884582
customerID_3138-BKYAV,0.00012872300234461194
customerID_3317-HRTNN,0.00012863439149351792
customerID_0374-IOEGQ,0.00012844518414096046
customerID_1379-FRVEB,0.0001284281954549397
customerID_3663-MITLP,0.0001280251994914611
customerID_0655-RBDUG,0.0001277620000910283
customerID_1866-RZZQS,0.0001275192558094293
customerID_6212-ATMLK,0.0001275013391988989
customerID_0817-HSUSE,0.00012740770737599606
customerID_2959-FENLU,0.00012734863693774533
customerID_7927-AUXBZ,0.00012727951935709612
customerID_9600-NAXZN,0.00012727498145301473
customerID_7339-POGZN,0.00012711823751098667
customerID_2636-OHFMN,0.00012708706862523463
customerID_3413-BMNZE,0.00012704167506191107
customerID_2235-DWLJU,0.00012703890293104238
customerID_6116-RFVHN,0.00012703017333609492
customerID_6032-KRXXO,0.00012702866248545048
customerID_9244-ZVAPM,0.0001269733052388615
customerID_0875-CABNR,0.00012695891143749415
customerID_0727-IWKVK,0.00012683019077443017
customerID_8950-MTZNV,0.0001267696627913729
customerID_5747-PMBSQ,0.00012676371783428513
customerID_3672-YITQD,0.00012672445843329592
customerID_2024-BASKD,0.0001266911859812149
customerID_6650-VJONK,0.0001262089492167873
customerID_0952-KMEEH,0.00012602276397799121
customerID_7295-JOMMD,0.00012598914039881434
customerID_5520-FVEWJ,0.00012597550039840732
customerID_7563-BIUPC,0.00012567333459005824
customerID_9734-YWGEX,0.00012561016262456346
customerID_2252-ISRNH,0.00012554832409030772
customerID_4587-VVTOX,0.0001255058934233222
customerID_3097-NNSPB,0.00012538596334763224
customerID_0439-IFYUN,0.00012524699593005742
customerID_6557-BZXLQ,0.00012516537384392687
customerID_3716-UVSPD,0.00012512054178857412
customerID_6029-WTIPC,0.00012506899331952222
customerID_3717-OEAUQ,0.00012492099642425478
customerID_4009-ALQFH,0.00012480539378012298
customerID_4612-SSVHJ,0.0001247605295734249
customerID_0023-XUOPT,0.00012467944270483925
customerID_3750-CKVKH,0.00012466658439794828
customerID_0818-OCPZO,0.00012461989588863755
customerID_3753-TSEMP,0.00012447323228470853
customerID_6326-MTTXK,0.00012443376933798077
customerID_5590-BYNII,0.00012434942205276367
customerID_7714-YXSMB,0.000124231740745393
customerID_1589-AGTLK,0.00012414532735472044
customerID_5522-JBWMO,0.0001241033417813803
customerID_4958-XCBDQ,0.00012409457724728745
customerID_2983-ZANRP,0.0001240400896447144
customerID_7548-SEPYI,0.00012396709547353937
customerID_1302-UHBDD,0.00012384985642016218
customerID_6267-DCFFZ,0.00012382562719912173
customerID_1728-BQDMA,0.00012375502959271898
customerID_2474-BRUCM,0.00012371954402745744
customerID_7359-PTSXY,0.00012354486411215947
customerID_7748-UMTRK,0.00012342494456413753
customerID_9494-MRNYX,0.00012339247062557708
customerID_2101-RANCD,0.00012311064215998554
customerID_1262-OPMFY,0.00012296387245825638
customerID_6507-ZJSUR,0.00012292529588175924
customerID_8510-AWCXC,0.00012268006158062445
customerID_3235-ETOOB,0.00012236232376042395
customerID_6719-OXYBR,0.00012229562420511435
customerID_1391-UBDAR,0.00012214274493157495
customerID_5832-XKAES,0.00012196876862455004
customerID_2786-GCDPI,0.00012174396308310559
customerID_7460-ITWWP,0.00012161390113761814
customerID_8058-DMYRU,0.0001214484086486188
customerID_2107-FBPTK,0.00012138032880824733
customerID_7480-QNVZJ,0.00012135202539446814
customerID_1941-HOSAM,0.00012117062091004002
customerID_2372-HWUHI,0.00012115085136907495
customerID_0727-BMPLR,0.00012107235735873484
customerID_5552-ZNFSJ,0.00012093965930517324
customerID_0793-TWELN,0.00012087633913451019
customerID_5087-SUURX,0.00012085182269306446
customerID_7005-CCBKV,0.00012070138989014557
customerID_8630-FJLIB,0.00012062562249779174
customerID_0420-HLGXF,0.00012060724625922759
customerID_8922-LIEGH,0.00012037257949573992
customerID_4948-WBBKL,0.00012036702249807721
customerID_5543-QDCRY,0.00012036643353813368
customerID_4505-EXZHB,0.00012031243353208386
customerID_2141-RRYGO,0.00012023747862262287
customerID_8621-MNIHH,0.00012014819025162508
customerID_6022-UGGSO,0.00012013091384425846
customerID_9250-WYPLL,0.00012006707126049618
customerID_0872-NXJYS,0.00012000593488866204
customerID_0570-BFQHT,0.00011999627099193231
customerID_3376-BMGFE,0.00011985376491553421
customerID_4094-NSEDU,0.00011974963191406211
customerID_8224-DWCKX,0.0001196784582320843
customerID_2754-VDLTR,0.00011961630786044534
customerID_5480-HPRRX,0.00011957036446359659
customerID_1867-BDVFH,0.0001195141302817312
customerID_5153-RTHKF,0.00011939223046942128
customerID_4373-MAVJG,0.00011903489569536662
customerID_1216-JWVUX,0.00011894771514311318
customerID_7703-ZEKEF,0.00011874518518261997
customerID_9121-PHQSR,0.00011870014956635516
customerID_9643-AVVWI,0.00011865215791304407
customerID_3191-CSNMG,0.00011843049092474278
customerID_4201-JMNGR,0.0001183760304247056
customerID_6101-IMRMM,0.00011832770313357257
customerID_2043-WVTQJ,0.00011821050106688096
customerID_5077-DXTCG,0.00011819833918371171
customerID_4546-FOKWR,0.00011775099153950632
customerID_2832-KJCRD,0.00011757194600581726
customerID_0388-EOPEX,0.00011750794458742301
customerID_6103-BOCOU,0.00011739279824191612
customerID_9355-NPPFS,0.00011730417986826998
customerID_1907-UBQFC,0.00011706182492281851
customerID_5923-GXUOC,0.00011693927457922099
customerID_2276-YDAVZ,0.00011681904154283084
customerID_8993-PHFWD,0.00011680157717991779
customerID_2080-CAZNM,0.00011676162017087032
customerID_5240-IJOQT,0.00011663247278681147
customerID_4184-TJFAN,0.00011655098372852929
customerID_5299-RULOA,0.00011649330789763217
customerID_4192-GORJT,0.00011647248948063223
customerID_7401-RUBNK,0.00011644010536609195
customerID_3045-XETSH,0.00011606910002844924
customerID_4558-FANTW,0.00011598955468425446
customerID_1635-FJFCC,0.00011597601867875253
customerID_3393-FMZPV,0.00011594239444253065
customerID_0988-JRWWP,0.00011590288505653583
customerID_0823-HSCDJ,0.00011589973403222987
customerID_7243-LCGGZ,0.0001158165077558132
customerID_7693-LCKZL,0.00011570232931765589
customerID_0623-IIHUG,0.00011567945940293521
customerID_5091-HFAZW,0.00011564900538161717
customerID_1845-ZLLIG,0.00011558566376385238
customerID_6402-ZFPPI,0.00011528727226664445
customerID_2984-MIIZL,0.00011514404260616212
customerID_7242-QZLXF,0.00011514307873662882
customerID_0434-CSFON,0.00011512074817533376
customerID_6599-SFQVE,0.00011500645274861149
customerID_0396-YCHWO,0.00011500325963970589
customerID_6583-KQJLK,0.0001147574212944765
customerID_7218-HKQFK,0.00011455452220980028
customerID_1264-BYWMS,0.00011445060838711391
customerID_2359-KMGLI,0.00011443110363942282
customerID_2378-VTKDH,0.000114416007660216
customerID_5482-PLVPE,0.00011437493862052263
customerID_3540-RZJYU,0.00011430705863770406
customerID_7625-XCQRH,0.00011417526990103145
customerID_9885-AIBVB,0.00011410863544611161
customerID_7754-IXRMC,0.00011410516627202273
customerID_0650-BWOZN,0.00011382513324532326
customerID_3296-SILRA,0.00011371514201727566
customerID_3703-KBKZP,0.00011358722523416943
customerID_9274-UARKJ,0.00011351531727867298
customerID_9272-LSVYH,0.000113441010547265
customerID_4815-GBTCD,0.00011330721358219334
customerID_4983-CCWMC,0.0001132794260211561
customerID_4592-IWTJI,0.00011323844231593352
customerID_5404-GGUKR,0.00011295185685541426
customerID_5022-JNQEQ,0.00011290616244608885
customerID_2619-WFQWU,0.0001127314509366845
customerID_8337-MSSXB,0.00011241714623231946
customerID_5130-IEKQT,0.00011239609749753152
customerID_7668-XCFYV,0.00011213543083791153
customerID_3334-CTHOL,0.0001120347551706124
customerID_5281-BUZGT,0.00011197539996119747
customerID_3050-GBUSH,0.00011190112007966907
customerID_1334-FJSVR,0.00011172369542838603
customerID_0362-ZBZWJ,0.00011162535511245665
customerID_7028-DVOIQ,0.0001115132768770389
customerID_4238-HFHSN,0.00011150039155375231
customerID_5168-MSWXT,0.00011146686385389447
customerID_2408-WITXK,0.00011134277822382092
customerID_2398-YPMUR,0.0001112113059176114
customerID_0376-OIWME,0.0001111928549644733
customerID_4501-EQDRN,0.00011116443274624607
customerID_2519-FAKOD,0.00011107849636493672
customerID_7903-CMPEY,0.00011080527966244908
customerID_3914-FDRHP,0.00011067129844389541
customerID_6166-ILMNY,0.000110499907792279
customerID_8990-ZXLSU,0.00011049479472111531
customerID_2672-DZUOY,0.00011046558143023837
customerID_3318-OSATS,0.00011032639929047446
customerID_0491-KAPQG,0.00011022190883782416
customerID_5701-YVSVF,0.00011015963917630261
customerID_2446-PLQVO,0.00010983368036806349
customerID_1754-GKYPY,0.00010975832841033807
customerID_5119-KEPFY,0.0001096799316115896
customerID_2800-VEQXM,0.00010959558027632804
customerID_2154-KVJFF,0.00010957177689304103
customerID_1704-NRWYE,0.00010942284656344509
customerID_2081-VEYEH,0.00010938842402642431
customerID_5712-PTIWW,0.00010938313026530194
customerID_7831-QGOXH,0.00010937327263272516
customerID_5222-IMUKT,0.00010933786899122101
customerID_0506-LVNGN,0.00010929835800503948
customerID_8873-GLDMH,0.00010924467069428106
customerID_3961-SXAXY,0.00010924241523136806
customerID_4123-DVHPH,0.00010922590649703817
customerID_4813-HQMGZ,0.00010921974015866266
customerID_0447-RXSGD,0.00010907764370313402
customerID_4806-HIPDW,0.00010851805320132252
customerID_4706-DGAHW,0.00010846509404420954
customerID_5442-XSDCW,0.00010843393132098532
customerID_0620-DLSLK,0.0001082811854916691
customerID_5729-KLZAR,0.00010823581193567056
customerID_4277-PVRAN,0.00010823296216059416
customerID_2722-JMONI,0.00010822815126168274
customerID_6876-ADESB,0.00010822713155614749
customerID_3798-EPWRR,0.00010822136744871309
customerID_5439-WIKXB,0.00010815877553682632
customerID_3249-ZPQRG,0.00010802948353909043
customerID_2645-QTLMB,0.00010785187498102963
customerID_5233-AOZUF,0.00010777463704079478
customerID_6108-OQZDQ,0.00010776471457936277
customerID_4735-ASGMA,0.00010763129346589662
customerID_7928-VJYAB,0.0001075794061151897
customerID_3946-MHCZW,0.0001075173296726661
customerID_7587-RZNME,0.00010751097146706989
customerID_8617-ENBDS,0.00010749605385049243
customerID_7675-OZCZG,0.00010743794708822907
customerID_3748-FVMZZ,0.00010715395348079655
customerID_7384-GHBPI,0.00010702511767459145
customerID_9450-TRJUU,0.00010699961592700965
customerID_7048-GXDAY,0.00010695428094034376
customerID_4706-AXVKM,0.00010690751645160869
customerID_8650-RHRKE,0.00010684242593645321
customerID_3312-ZWLGF,0.00010678031510023848
customerID_5884-GCYMI,0.00010676896565426937
customerID_2038-OEQZH,0.0001066864462030291
customerID_2916-BQZLN,0.00010667394820426523
customerID_1571-SAVHK,0.00010665843158487375
customerID_9239-ZBZZV,0.00010661238650140586
customerID_2362-IBOOY,0.00010650680027145345
customerID_7508-MYBOG,0.00010643926947785763
customerID_2025-JKFWI,0.00010636635606679301
customerID_5143-EGQFK,0.00010636231513356793
customerID_7153-OANIO,0.00010632160002626548
customerID_0151-ONTOV,0.0001062813066519099
customerID_1569-TTNYJ,0.00010617890385309145
customerID_9054-FOWNV,0.00010615258766462506
customerID_0013-EXCHZ,0.0001060538416281913
customerID_8048-DSDFQ,0.000106022703272321
customerID_6692-YQHXC,0.00010598263229656447
customerID_3338-CVVEH,0.00010594833100136875
customerID_3834-XUIFC,0.00010593074887350568
customerID_9436-ZBZCT,0.00010591808176795781
customerID_1309-BXVOQ,0.00010569012378000645
customerID_2485-ITVKB,0.00010558606826336263
customerID_0235-KGSLC,0.0001053849448135162
customerID_4931-TRZWN,0.00010535355757758512
customerID_7978-DKUQH,0.0001052110692602523
customerID_4559-UWIHT,0.00010517419095707118
customerID_8687-BAFGU,0.00010511531161719548
customerID_7729-JTEEC,0.00010504057520203514
customerID_9050-IKDZA,0.00010493570961141441
customerID_0315-LVCRK,0.00010490990523933496
customerID_5647-FXOTP,0.00010488252462787549
customerID_2027-FECZV,0.00010477037342667714
customerID_3801-HMYNL,0.00010475419700301177
customerID_2867-UIMSS,0.00010475280243949032
customerID_7426-RHZGU,0.00010474321808368125
customerID_1077-HUUJM,0.00010460718752986232
customerID_2774-LVQUS,0.000104470456169068
customerID_0082-OQIQY,0.00010423584715988202
customerID_4439-JMPMT,0.00010411897958985413
customerID_3689-MOZGR,0.00010409622590916788
customerID_3427-GGZZI,0.00010398314505092934
customerID_5356-CSVSQ,0.00010385125278312752
customerID_7767-UXAGJ,0.00010384439177391437
customerID_6198-RTPMF,0.0001038386957000296
customerID_8999-BOHSE,0.0001037210605993957
customerID_9565-DJPIB,0.00010358088119312729
customerID_8584-KMVXD,0.00010348733936998603
customerID_3329-WDIOK,0.000103472668011128
customerID_6390-DSAZX,0.00010342712936194299
customerID_9846-GKXAS,0.00010340098984326389
customerID_3621-CEOVK,0.00010330698833969608
customerID_6086-ESGRL,0.00010329777223084491
customerID_8348-HFYIV,0.0001032489255399435
customerID_0231-LXVAP,0.00010321452213414844
customerID_8676-TRMJS,0.00010317170991744667
customerID_6729-GDNGC,0.00010314560272461352
customerID_5565-FILXA,0.0001030873467455866
customerID_9985-MWVIX,0.00010308710472630017
customerID_1078-TDCRN,0.00010308514376865248
customerID_6817-WTYHE,0.00010301941622299664
customerID_2180-DXNEG,0.00010299205113883196
customerID_3707-GNWHM,0.00010284910582254249
customerID_8903-XEBGX,0.00010269460876796532
customerID_2969-QWUBZ,0.00010253359359711425
customerID_4512-ZUIYL,0.00010251609505582128
customerID_4441-NIHPT,0.00010246448954474861
customerID_4690-PKDQG,0.00010244702616944517
customerID_6522-YRBXD,0.00010241655433246298
customerID_6960-HVYXR,0.00010227231458562511
customerID_4844-JJWUY,0.00010222421146490244
customerID_6680-WKXRZ,0.00010209144527670161
customerID_9692-TUSXH,0.0001020641973603847
customerID_5650-YLIBA,0.00010196675569187154
customerID_1307-ATKGB,0.00010183104537221978
customerID_2903-YYTBW,0.00010178933172744222
customerID_4349-GFQHK,0.0001017056213304545
customerID_0195-IESCP,0.00010155842152330474
customerID_4283-FUTGF,0.00010147394191794941
customerID_3606-TWKGI,0.00010123325368955387
customerID_1184-PJVDB,0.00010123095647741042
customerID_4989-LIXVT,0.00010099327961054313
customerID_9725-SCPZG,0.00010098268317941991
customerID_6645-MXQJT,0.00010092224731379185
customerID_5760-IFJOZ,0.0001008376918930444
customerID_8752-STIVR,0.00010072198997736456
customerID_6424-ELEYH,0.00010069395044290406
customerID_9058-MJLZC,0.00010057384977011379
customerID_3473-XIIIT,0.00010050402578702032
customerID_5275-SQEIZ,0.00010033934359696577
customerID_2674-MIAHT,9.994545947030674e-05
customerID_9944-HKVVB,9.992746867549057e-05
customerID_1602-IJQQE,9.992450969603396e-05
customerID_2800-QQUSO,9.98814931018074e-05
customerID_1792-UXAFY,9.982401734709324e-05
customerID_2528-HFYZX,9.981802386164967e-05
customerID_2209-XADXF,9.980557879366321e-05
customerID_9840-DVNDC,9.962895014263101e-05
customerID_2754-SDJRD,9.955609880637293e-05
customerID_0519-XUZJU,9.944035815347161e-05
customerID_6034-YMTOB,9.934856639404984e-05
customerID_2719-BDAQO,9.926470896967776e-05
customerID_5133-POWUA,9.920707354889584e-05
customerID_0771-WLCLA,9.913053210184165e-05
customerID_4146-SVFUD,9.911967639332706e-05
customerID_3703-VAVCL,9.906852612331543e-05
customerID_0822-GAVAP,9.897250318227056e-05
customerID_0916-QOFDP,9.896764408051447e-05
customerID_0011-IGKFF,9.894418791629187e-05
customerID_8543-MSDMF,9.890472959342295e-05
customerID_5937-EORGB,9.890252458818461e-05
customerID_8821-XNHVZ,9.888241238283481e-05
customerID_2135-RXIHG,9.885186489715654e-05
customerID_0709-TVGUR,9.884959016756886e-05
customerID_3254-YRILK,9.882065611777902e-05
customerID_3066-RRJIO,9.880800743049675e-05
customerID_2373-NTKOD,9.857443152644893e-05
customerID_3030-ZKIWL,9.852710293521047e-05
customerID_7321-PKUYW,9.818427169414821e-05
customerID_8168-UQWWF,9.811498201617563e-05
customerID_8734-DKSTZ,9.801973916339562e-05
customerID_1928-BXYIV,9.795680437402962e-05
customerID_4951-UKAAQ,9.791587419590803e-05
customerID_6712-OAWRH,9.789295488481279e-05
customerID_7156-MHUGY,9.769219481545274e-05
customerID_1268-ASBGA,9.765845921829792e-05
customerID_6543-XRMYR,9.762809438451166e-05
customerID_0094-OIFMO,9.760968588959e-05
customerID_5857-TYBCJ,9.760731105422937e-05
customerID_4521-YEEHE,9.750959511517633e-05
customerID_2824-MYYBN,9.750062312525652e-05
customerID_7901-HXJVA,9.742431212946055e-05
customerID_1965-AKTSX,9.738901682076589e-05
customerID_5899-OUVKV,9.737553935431258e-05
customerID_0899-LIIBW,9.712319422322999e-05
customerID_8189-XRIKE,9.706826214547865e-05
customerID_1624-NALOJ,9.696853944202597e-05
customerID_3398-FSHON,9.68157859031884e-05
customerID_1254-IZEYF,9.654681525877776e-05
customerID_6432-TWQLB,9.645585359952126e-05
customerID_5561-NWEVX,9.63707057697066e-05
customerID_5339-PXDVH,9.636421513963117e-05
customerID_0684-AOSIH,9.622858172945099e-05
customerID_2754-XBHTB,9.622158290079809e-05
customerID_9415-DPEWS,9.614506120984673e-05
customerID_4822-NGOCH,9.599995176686131e-05
customerID_6242-MBHPK,9.592230996023078e-05
customerID_5052-PNLOS,9.582072600987462e-05
customerID_1580-BMCMR,9.561295515989714e-05
customerID_1925-TIBLE,9.558608078051955e-05
customerID_6608-QQLVK,9.554143757821125e-05
customerID_9348-YVOMK,9.553632847827919e-05
customerID_0599-XNYDO,9.551515517973406e-05
customerID_0958-YHXGP,9.537470157195033e-05
customerID_9685-WKZGT,9.531068397261742e-05
customerID_1196-AMORA,9.529623176031037e-05
customerID_0060-FUALY,9.526151123554314e-05
customerID_1565-RHDJD,9.519431370251634e-05
customerID_0670-KDOMA,9.517055020961042e-05
customerID_8286-AFUYI,9.516176689410888e-05
customerID_8519-IMDHU,9.505325136538925e-05
customerID_6888-SBYAI,9.503411928521594e-05
customerID_6959-UWKHF,9.493636037875242e-05
customerID_4547-KQRTM,9.488054564652755e-05
customerID_2041-JIJCI,9.48788382649032e-05
customerID_5183-SNMJQ,9.4769042347805e-05
customerID_2091-RFFBA,9.472629617936464e-05
customerID_7579-OOPEC,9.467975089063027e-05
customerID_7562-UXTPG,9.46604561634838e-05
customerID_9537-VHDTA,9.463699726264313e-05
customerID_9572-WUKSB,9.453643711288745e-05
customerID_6907-FLBER,9.449666675515491e-05
customerID_5896-NPFWW,9.449531986960787e-05
customerID_6331-EWIEB,9.430703497635523e-05
customerID_5271-DBYSJ,9.429067023510475e-05
customerID_2135-DQWAQ,9.428713808744752e-05
customerID_7908-QCBCA,9.422913596889296e-05
customerID_2202-CUYXZ,9.417043625577315e-05
customerID_8160-HOWOX,9.408194261897782e-05
customerID_5934-RMPOV,9.383160629011036e-05
customerID_8992-JQYUN,9.361487848645825e-05
customerID_9231-ZJYAM,9.355709351599497e-05
customerID_3091-FYHKI,9.355289290418016e-05
customerID_6993-OHLXR,9.353602013800019e-05
customerID_8943-URTMR,9.337875982336834e-05
customerID_1600-DILPE,9.330115655526423e-05
customerID_8225-BTJAU,9.328568374415754e-05
customerID_0925-VYDLG,9.325509535615757e-05
customerID_3588-WSTTJ,9.325045056111765e-05
customerID_0430-IHCDJ,9.322658933777296e-05
customerID_8272-ONJLV,9.314126840536595e-05
customerID_6047-YHPVI,9.309335976482387e-05
customerID_7312-XSBAT,9.308803207340686e-05
customerID_2523-EWWZL,9.300198446691464e-05
customerID_9399-APLBT,9.299424923099218e-05
customerID_5909-ECHUI,9.293454081086338e-05
customerID_7318-EIVKO,9.287165710473506e-05
customerID_5940-AHUHD,9.255950688161961e-05
customerID_0219-YTZUE,9.246317926039517e-05
customerID_5519-NPHVG,9.23932628789594e-05
customerID_4529-CKBCL,9.224991855235e-05
customerID_5383-MMTWC,9.224426913443276e-05
customerID_0027-KWYKW,9.216394874208756e-05
customerID_9921-ZVRHG,9.207775634006247e-05
customerID_8263-JQAIK,9.198915298446712e-05
customerID_5626-MGTUK,9.193485049591003e-05
customerID_0812-WUPTB,9.179513153920701e-05
customerID_3987-KQDDU,9.172854259707458e-05
customerID_9134-CEQMF,9.13910152732401e-05
customerID_9878-TNQGW,9.137742975451628e-05
customerID_7249-WBIYX,9.111485457855749e-05
customerID_7330-WZLNC,9.111021156554748e-05
customerID_6260-ONULR,9.100308152456715e-05
customerID_4238-JSSWH,9.07896552386141e-05
customerID_2397-BRLOM,9.076273744751596e-05
customerID_2862-PFNIK,9.060509936287854e-05
customerID_4724-WXVWF,9.060409502879557e-05
customerID_0325-XBFAC,9.054451030324789e-05
customerID_0848-ZGQIJ,9.0487082719861e-05
customerID_3518-PZXZQ,9.03704485220655e-05
customerID_5365-LLFYV,9.034957059650192e-05
customerID_5445-UTODQ,9.034612267980523e-05
customerID_7952-OBOYL,9.031253804573368e-05
customerID_6145-NNPNO,9.029874843701926e-05
customerID_4301-VVZKA,9.024145059927643e-05
customerID_1768-ZAIFU,9.023464823094263e-05
customerID_2737-YNGYW,9.019518230918413e-05
customerID_1626-ERCMM,9.00646645771001e-05
customerID_4685-ERGHK,9.001137866589591e-05
customerID_9025-AOMKI,8.993505128591227e-05
customerID_7718-RXDGG,8.991586553725013e-05
customerID_7615-ESMYF,8.991240340805735e-05
customerID_0023-HGHWL,8.976366764991321e-05
customerID_2055-PDADH,8.966434082291185e-05
customerID_3550-SAHFP,8.951117027967936e-05
customerID_5564-NEMQO,8.951090333542644e-05
customerID_4919-MOAVT,8.9418697552525e-05
customerID_9992-UJOEL,8.941259700692738e-05
customerID_1157-BQCUW,8.922614813677679e-05
customerID_0734-OXWBT,8.919625145371983e-05
customerID_0258-NOKBL,8.916335619420788e-05
customerID_7503-ZGUZJ,8.880989660804356e-05
customerID_7064-FRRSW,8.872420330617349e-05
customerID_4553-DVPZG,8.86697194565005e-05
customerID_8212-CRQXP,8.866336906682273e-05
customerID_2369-FEVNO,8.865664760569245e-05
customerID_0781-LKXBR,8.86285274413011e-05
customerID_3538-WZPHD,8.861033371817272e-05
